State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Operating Hours,Staff Count,Parking Availability,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Andhra Pradesh,Visakhapatnam,Men,Dresses,13,402331,Rented,08-03-2023,1200,Matthew Stevens,M53,9 AM - 8 PM,13,Not Available,30270,04-08-2024,August,464883,Dale Long,463,2018,4,3228.8
Andhra Pradesh,Visakhapatnam,Men,Shoes,61,402355,Rented,02-09-2022,1200,Jessica Campbell MD,M6,11 AM - 8 PM,11,Available,38302,02-11-2024,November,400271,Tammy Stone,366,768,8,2457.6
Andhra Pradesh,Visakhapatnam,Women,Shoes,98,411425,Owned,21-10-2020,1000,Jennifer Manning,M87,9 AM - 8 PM,16,Not Available,73163,06-09-2024,September,436376,Abigail West,792,2044,3,2452.8
Andhra Pradesh,Visakhapatnam,Kids,Pants,9,407135,Owned,05-04-2022,800,Paula Johnson,M6,11 AM - 8 PM,20,Not Available,16402,01-06-2024,June,184783,Sabrina Evans,984,1038,7,2906.4
Andhra Pradesh,Visakhapatnam,Kids,T-shirts,10,401312,Owned,04-12-2020,950,Claire Carr,M66,11 AM - 8 PM,3,Not Available,30955,24-03-2024,March,751808,Robert Jackson,783,2805,6,6732
Andhra Pradesh,Visakhapatnam,Kids,Dresses,25,400697,Rented,12-01-2020,1000,Juan Mitchell,M32,9 AM - 8 PM,10,Available,42748,24-04-2024,April,177092,Christie Harrison,938,1300,6,3120
Andhra Pradesh,Visakhapatnam,Kids,Hoodies,57,415911,Owned,30-06-2021,1400,Tonya Leon,M13,10 AM - 9 PM,15,Available,68445,02-03-2024,March,947631,Gregory Nixon,746,1020,1,408
Andhra Pradesh,Visakhapatnam,Women,Dresses,56,403968,Owned,26-08-2023,1100,Sara Haney,M50,10 AM - 7 PM,5,Available,65060,13-03-2024,March,759410,Ryan Jackson,359,1117,2,893.6
Andhra Pradesh,Visakhapatnam,Women,Skirts,72,409348,Rented,04-02-2023,1200,Ronald Lawrence MD,M44,10 AM - 9 PM,12,Available,98280,02-04-2024,April,758511,Michele Mathews,672,891,5,1782
Andhra Pradesh,Visakhapatnam,Men,Skirts,66,435184,Rented,16-01-2020,1400,Timothy Chavez,M65,9 AM - 8 PM,9,Available,35356,25-01-2024,January,883187,Jill Ramirez,319,1047,6,2512.8
Andhra Pradesh,Visakhapatnam,Kids,Sweaters,73,400019,Rented,25-12-2021,1000,Victor Soto,M77,10 AM - 7 PM,3,Not Available,38726,24-08-2024,August,259882,Donald Gray,463,2034,6,4881.6
Andhra Pradesh,Visakhapatnam,Women,Dresses,8,435474,Rented,22-01-2022,1100,Courtney Morton,M39,10 AM - 7 PM,3,Available,37027,27-10-2024,October,315596,Johnathan Morrison,683,1192,4,1907.2
Andhra Pradesh,Visakhapatnam,Kids,Sweaters,41,419494,Owned,24-12-2023,1000,William Cantu,M28,11 AM - 8 PM,12,Not Available,42992,27-11-2024,November,414563,Jessica Wilson,808,2233,7,6252.4
Andhra Pradesh,Visakhapatnam,Men,Dresses,15,406996,Owned,19-01-2020,1300,Larry Smith,M73,9 AM - 8 PM,13,Available,72960,17-03-2024,March,209926,Sierra Lopez,641,1342,2,1073.6
Andhra Pradesh,Visakhapatnam,Women,Shoes,29,404799,Rented,04-09-2021,1400,Monica Foster,M73,11 AM - 8 PM,16,Available,40184,28-11-2024,November,172159,Charles Clements,684,1988,2,1590.4
Andhra Pradesh,Visakhapatnam,Women,Shirts,56,431085,Owned,22-09-2023,1300,Rebecca Smith,M96,9 AM - 8 PM,15,Not Available,92428,05-09-2024,September,186033,Robert Pittman MD,514,2115,6,5076
Andhra Pradesh,Visakhapatnam,Kids,Skirts,76,435286,Rented,04-07-2020,1300,Tanya Mcdaniel,M39,10 AM - 7 PM,15,Available,71346,10-10-2024,October,676765,Philip Spencer,484,1472,8,4710.4
Andhra Pradesh,Visakhapatnam,Kids,Pants,13,423588,Rented,04-11-2024,1400,Jeremy Acosta,M33,11 AM - 8 PM,12,Available,40682,05-04-2024,April,526201,Jacob White,761,1859,4,2974.4
Andhra Pradesh,Visakhapatnam,Kids,Sweaters,30,400906,Owned,13-05-2024,1000,Robert Lopez,M77,9 AM - 8 PM,20,Not Available,78380,19-08-2024,August,838170,Chad Nichols,335,1194,3,1432.8
Andhra Pradesh,Visakhapatnam,Women,Shirts,87,423924,Owned,14-04-2021,1200,Theresa Roach,M31,10 AM - 9 PM,16,Not Available,53768,21-08-2024,August,518592,Katherine Harrison,239,968,4,1548.8
Andhra Pradesh,Visakhapatnam,Men,Tops,17,425746,Owned,05-09-2023,800,Shelby Jordan,M78,11 AM - 8 PM,4,Not Available,76598,01-01-2024,January,370021,Tammy Allen,688,1417,4,2267.2
Andhra Pradesh,Visakhapatnam,Men,Shoes,83,438510,Rented,01-07-2023,1100,Michelle Welch,M38,10 AM - 7 PM,13,Not Available,56354,09-07-2024,July,685563,Timothy Lowery,488,830,7,2324
Andhra Pradesh,Visakhapatnam,Men,Dresses,50,438894,Rented,15-05-2021,950,Martin Thompson,M62,9 AM - 8 PM,13,Available,70835,23-10-2024,October,958480,Wayne Barron,804,2826,7,7912.8
Andhra Pradesh,Visakhapatnam,Kids,Dresses,12,406989,Owned,15-01-2024,1200,Jonathan Jones,M2,9 AM - 8 PM,18,Not Available,40996,07-06-2024,June,515501,Patrick Jimenez,887,2574,2,2059.2
Andhra Pradesh,Visakhapatnam,Kids,T-shirts,45,432667,Rented,06-10-2021,1000,Ryan Graham,M75,10 AM - 9 PM,19,Available,94020,10-02-2024,February,638012,Colleen Williams,526,2634,8,8428.8
Andhra Pradesh,Visakhapatnam,Men,Dresses,3,403955,Rented,14-11-2024,1200,Bailey Wheeler,M1,10 AM - 7 PM,18,Available,50804,24-11-2024,November,787245,Katelyn Rich,426,752,3,902.4
Andhra Pradesh,Visakhapatnam,Kids,Jackets,82,434859,Rented,07-06-2023,1400,Ricky Cowan,M94,11 AM - 8 PM,13,Available,22511,26-08-2024,August,916570,Joseph Lambert,406,864,5,1728
Andhra Pradesh,Visakhapatnam,Men,Jackets,96,423110,Rented,13-04-2023,1200,William Delgado,M42,11 AM - 8 PM,4,Not Available,71253,31-05-2024,May,638309,Daniel Davis,542,613,6,1471.2
Andhra Pradesh,Visakhapatnam,Men,Skirts,100,435361,Owned,21-01-2020,1100,Sue Lawrence,M85,10 AM - 9 PM,12,Not Available,48184,24-06-2024,June,879084,Anthony Roberts,752,1681,6,4034.4
Andhra Pradesh,Visakhapatnam,Men,Jackets,26,424346,Owned,27-05-2022,1400,Karen Torres,M63,11 AM - 8 PM,10,Not Available,17785,12-01-2024,January,646499,Shannon Pope,256,2631,5,5262
Andhra Pradesh,Visakhapatnam,Kids,Jeans,36,426942,Owned,21-02-2022,1400,Robert Hopkins PhD,M4,10 AM - 9 PM,10,Not Available,50648,26-09-2024,September,623756,Amy Schroeder,339,2991,4,4785.6
Andhra Pradesh,Visakhapatnam,Kids,Shoes,17,433866,Rented,28-04-2021,1200,Justin Harrison,M33,11 AM - 8 PM,13,Not Available,55031,13-04-2024,April,789521,Kevin Mosley,941,2584,4,4134.4
Andhra Pradesh,Visakhapatnam,Women,Hoodies,46,435532,Owned,03-09-2024,1400,Michael Ramirez,M15,10 AM - 9 PM,6,Not Available,25279,12-01-2024,January,418999,Victor Hansen,673,972,6,2332.8
Andhra Pradesh,Visakhapatnam,Kids,Sweaters,8,422512,Rented,23-11-2023,950,Lauren Wright,M53,10 AM - 7 PM,8,Available,82628,17-05-2024,May,188323,Julie Thornton,349,569,4,910.4
Andhra Pradesh,Visakhapatnam,Men,Jackets,50,435260,Rented,07-08-2022,1000,Steven Perry,M99,10 AM - 9 PM,5,Available,81331,16-04-2024,April,694052,Kim Cohen,940,2125,8,6800
Andhra Pradesh,Visakhapatnam,Men,T-shirts,97,431772,Rented,18-02-2021,1100,Jason Allen,M4,10 AM - 9 PM,6,Available,69513,03-02-2024,February,703476,Stephanie Martinez,730,1359,4,2174.4
Andhra Pradesh,Visakhapatnam,Women,T-shirts,96,403131,Rented,27-08-2022,1300,Nicole Green,M63,9 AM - 8 PM,20,Available,60134,03-07-2024,July,300245,Ronald Thornton,770,2528,2,2022.4
Andhra Pradesh,Visakhapatnam,Women,Sweaters,42,436140,Rented,07-05-2023,1300,Tina Jensen,M67,9 AM - 8 PM,18,Not Available,70298,27-04-2024,April,173727,Phillip Davis,627,2856,4,4569.6
Andhra Pradesh,Visakhapatnam,Women,Jeans,58,434297,Owned,10-09-2023,950,Renee Espinoza,M16,10 AM - 9 PM,17,Available,45231,24-08-2024,August,253213,Jennifer Rodriguez,823,2571,8,8227.2
Andhra Pradesh,Visakhapatnam,Men,Jackets,12,437668,Owned,03-05-2020,950,Melinda Davidson,M7,10 AM - 9 PM,18,Not Available,20300,18-09-2024,September,224281,Stephanie Hogan,705,2535,5,5070
Andhra Pradesh,Visakhapatnam,Women,Tops,18,413052,Rented,27-02-2023,1200,John Cuevas,M4,9 AM - 8 PM,18,Not Available,92018,30-05-2024,May,270292,Emily Everett MD,443,2896,3,3475.2
Andhra Pradesh,Visakhapatnam,Kids,T-shirts,55,435586,Owned,29-10-2022,1200,Katrina Jackson,M49,11 AM - 8 PM,19,Available,54107,24-08-2024,August,221818,Stephen Ewing,741,2514,6,6033.6
Andhra Pradesh,Visakhapatnam,Kids,Skirts,30,431447,Owned,28-10-2021,1200,Mrs. Christy Greene,M95,10 AM - 9 PM,20,Not Available,55452,27-06-2024,June,112602,Randall Cooper,248,1649,5,3298
Andhra Pradesh,Visakhapatnam,Women,Skirts,1,415342,Owned,25-08-2023,1300,Zachary Dixon,M69,11 AM - 8 PM,10,Not Available,59285,18-06-2024,June,243001,Alyssa Kemp,574,767,7,2147.6
Andhra Pradesh,Visakhapatnam,Women,Jackets,20,403026,Owned,04-12-2020,800,Melissa Bishop,M50,10 AM - 9 PM,4,Available,60458,05-10-2024,October,929729,Alan Coleman,418,2050,1,820
Andhra Pradesh,Visakhapatnam,Kids,Pants,13,409959,Owned,02-05-2021,950,April Rubio,M26,9 AM - 8 PM,12,Not Available,32603,10-03-2024,March,503310,Christopher Harrison,916,2128,5,4256
Andhra Pradesh,Visakhapatnam,Men,Jackets,20,410567,Rented,09-10-2024,1400,Brian Morris,M45,9 AM - 8 PM,18,Available,75595,20-01-2024,January,664086,Pamela Johnson,286,2754,7,7711.2
Andhra Pradesh,Visakhapatnam,Women,Sweaters,20,409592,Owned,07-11-2024,1200,Stephanie Cooper,M64,11 AM - 8 PM,15,Not Available,92960,18-01-2024,January,168838,Anna Smith,975,1123,5,2246
Andhra Pradesh,Visakhapatnam,Women,T-shirts,93,422880,Owned,17-01-2024,1400,Michael Ross,M38,10 AM - 7 PM,18,Not Available,59326,10-01-2024,January,315869,Linda Page,304,2427,7,6795.6
Andhra Pradesh,Visakhapatnam,Men,T-shirts,17,401151,Rented,20-02-2022,800,Marie Watson,M22,10 AM - 7 PM,18,Not Available,36809,14-09-2024,September,936646,Steven Thomas,977,1351,1,540.4
Andhra Pradesh,Visakhapatnam,Kids,Skirts,85,431486,Owned,01-06-2021,1100,Timothy Franklin,M14,10 AM - 9 PM,9,Not Available,37474,19-11-2024,November,646755,Beverly Johnson,383,975,6,2340
Andhra Pradesh,Visakhapatnam,Women,Jeans,73,416163,Rented,14-10-2023,1300,George Adams MD,M79,10 AM - 9 PM,20,Available,14504,23-04-2024,April,511963,Angela Bailey,815,1823,2,1458.4
Andhra Pradesh,Visakhapatnam,Women,Shirts,84,429806,Owned,20-05-2021,1200,Charles Walker,M89,9 AM - 8 PM,12,Available,95764,03-03-2024,March,199364,Reginald Love,532,2814,8,9004.8
Andhra Pradesh,Visakhapatnam,Kids,Tops,48,401645,Rented,25-04-2022,1100,Richard Rodriguez,M49,10 AM - 7 PM,15,Not Available,15849,10-03-2024,March,927043,Morgan Pena,386,2703,3,3243.6
Andhra Pradesh,Visakhapatnam,Women,Shirts,93,400954,Rented,11-02-2022,1000,Beth Morse,M24,9 AM - 8 PM,18,Available,63175,13-08-2024,August,235771,Gerald Stevens,400,960,7,2688
Andhra Pradesh,Visakhapatnam,Kids,T-shirts,94,413087,Rented,11-09-2021,1300,Cody Sanders,M37,9 AM - 8 PM,5,Available,45998,15-06-2024,June,708040,Perry Johnson,354,761,4,1217.6
Andhra Pradesh,Visakhapatnam,Women,Sweaters,25,400686,Rented,06-02-2020,1000,Nicholas Kelly,M94,10 AM - 7 PM,17,Available,14700,24-06-2024,June,661997,Alexander Moss,262,929,1,371.6
Andhra Pradesh,Visakhapatnam,Men,Jackets,62,400165,Rented,07-08-2021,1000,Justin Hoover,M88,10 AM - 7 PM,5,Available,60208,05-01-2024,January,832117,Lauren Sanchez,830,1909,4,3054.4
Andhra Pradesh,Visakhapatnam,Men,Pants,10,403160,Rented,03-01-2023,1000,Alexis Carlson,M11,9 AM - 8 PM,18,Available,15752,01-08-2024,August,889316,Teresa Barton,692,2173,8,6953.6
Andhra Pradesh,Visakhapatnam,Kids,Jeans,42,400444,Owned,21-08-2022,950,Marc Manning,M69,10 AM - 9 PM,19,Available,20582,31-01-2024,January,376898,Brandon Parker,795,1251,8,4003.2
Andhra Pradesh,Visakhapatnam,Men,Dresses,96,426946,Rented,12-06-2021,1200,Sandra Kelley,M16,10 AM - 9 PM,4,Available,85272,13-08-2024,August,337083,Brittany Matthews,534,771,1,308.4
Andhra Pradesh,Visakhapatnam,Kids,Jackets,37,430686,Owned,17-07-2021,1400,Brandy Simpson,M97,10 AM - 9 PM,19,Not Available,55708,10-06-2024,June,667531,Douglas Bruce,917,1076,2,860.8
Andhra Pradesh,Visakhapatnam,Men,Jeans,72,416492,Owned,06-02-2020,1100,Richard Nichols,M19,10 AM - 7 PM,9,Available,53886,08-07-2024,July,548660,Tiffany Bell,948,1392,4,2227.2
Andhra Pradesh,Visakhapatnam,Kids,Pants,77,427550,Owned,23-11-2022,1000,Alejandro Conley,M88,9 AM - 8 PM,14,Available,19866,09-06-2024,June,883461,Michael Ochoa,913,2692,6,6460.8
Andhra Pradesh,Visakhapatnam,Women,T-shirts,83,403761,Rented,29-06-2020,1100,Nathan Boyer,M70,10 AM - 9 PM,13,Available,24003,04-11-2024,November,782030,Daryl Davis,243,2532,4,4051.2
Andhra Pradesh,Visakhapatnam,Women,Tops,41,416684,Owned,31-12-2022,1400,Brandon Long,M95,10 AM - 9 PM,13,Not Available,62795,25-01-2024,January,667311,Nicole Jackson,391,2011,8,6435.2
Andhra Pradesh,Visakhapatnam,Women,Jeans,61,430659,Owned,04-01-2022,950,Andrew Rocha,M71,11 AM - 8 PM,3,Available,24356,09-04-2024,April,690821,Sierra Webb,987,825,3,990
Andhra Pradesh,Visakhapatnam,Kids,Jeans,43,425986,Owned,03-06-2024,1100,John Adams,M77,10 AM - 9 PM,19,Not Available,74446,29-07-2024,July,283116,Shelley Carter,535,2292,4,3667.2
Assam,Guwahati,Men,Dresses,51,415370,Owned,29-05-2022,1400,Matthew Romero,M24,10 AM - 7 PM,19,Not Available,58242,08-04-2024,April,264070,Victor Arnold,479,1105,6,2652
Assam,Guwahati,Men,Tops,76,408191,Rented,05-09-2022,1400,Nathan Martinez,M41,9 AM - 8 PM,14,Not Available,61642,06-07-2024,July,204872,Andrew Ferguson,454,2083,5,4166
Assam,Guwahati,Women,T-shirts,14,423830,Rented,09-07-2023,1400,Kenneth Davis,M2,10 AM - 9 PM,3,Not Available,80595,28-08-2024,August,735459,Denise Young,977,1495,7,4186
Assam,Guwahati,Kids,Jeans,90,429001,Owned,17-08-2023,1200,Elizabeth Morton,M33,10 AM - 9 PM,11,Not Available,58885,18-02-2024,February,134187,Robin Gomez,990,1320,8,4224
Assam,Guwahati,Women,Tops,4,407609,Owned,14-12-2023,950,William Hunt,M4,11 AM - 8 PM,16,Not Available,77263,31-10-2024,October,918438,Jennifer Smith,389,1954,8,6252.8
Assam,Guwahati,Men,Tops,91,434796,Owned,22-06-2022,1400,Shannon Johnson,M36,11 AM - 8 PM,3,Not Available,95274,31-03-2024,March,352907,Jeremy Herring,888,1058,7,2962.4
Assam,Guwahati,Men,Pants,3,409255,Rented,11-10-2020,1400,Mr. Gregory Vega,M64,10 AM - 7 PM,5,Not Available,24438,03-04-2024,April,515906,Miranda Jones,737,1924,6,4617.6
Assam,Guwahati,Kids,Hoodies,43,421477,Owned,18-04-2024,1300,Eric Dunlap,M82,9 AM - 8 PM,4,Not Available,54307,30-11-2024,November,506381,Chelsey Davis,399,2315,4,3704
Assam,Guwahati,Men,Skirts,56,422984,Owned,21-06-2023,1200,Angela Johnson,M44,9 AM - 8 PM,16,Not Available,52406,19-04-2024,April,276815,Lynn Harris,899,1474,5,2948
Assam,Guwahati,Kids,Pants,45,433471,Rented,23-06-2022,1000,Michael Robinson,M95,11 AM - 8 PM,8,Not Available,24082,10-09-2024,September,349736,Jessica Freeman,494,1649,2,1319.2
Assam,Guwahati,Women,T-shirts,69,406384,Rented,26-05-2023,950,Antonio Parker,M76,10 AM - 9 PM,9,Not Available,39591,23-01-2024,January,895734,Jacqueline Mckinney,907,2825,2,2260
Assam,Guwahati,Women,T-shirts,65,408959,Rented,16-12-2023,1000,Michael Trujillo,M14,11 AM - 8 PM,15,Not Available,54544,27-01-2024,January,480599,Nicole Morales,324,1016,8,3251.2
Assam,Guwahati,Men,Skirts,7,424941,Owned,14-06-2022,1200,Christopher Cole,M52,10 AM - 9 PM,20,Not Available,75992,15-01-2024,January,774455,Lauren Romero,386,2177,7,6095.6
Assam,Guwahati,Kids,Shoes,15,421677,Owned,03-04-2024,1300,Craig Jackson,M76,9 AM - 8 PM,15,Available,65681,18-05-2024,May,827485,William Davis,938,858,1,343.2
Assam,Guwahati,Women,Jackets,84,406681,Rented,17-03-2021,950,Javier Guzman,M24,11 AM - 8 PM,20,Not Available,41877,25-05-2024,May,307691,Gary Lindsey,563,2560,7,7168
Assam,Guwahati,Kids,Shoes,95,411340,Rented,16-02-2020,800,Patricia Diaz,M98,9 AM - 8 PM,18,Not Available,87042,18-04-2024,April,831225,Mary Allen,753,541,2,432.8
Assam,Guwahati,Kids,Pants,99,409595,Rented,13-11-2024,1100,David Murray,M9,10 AM - 9 PM,10,Available,14062,09-03-2024,March,761578,Curtis Stewart,339,2201,5,4402
Assam,Guwahati,Men,Shoes,10,418136,Owned,22-06-2024,1200,Michael Gonzales,M47,10 AM - 9 PM,12,Available,37086,29-05-2024,May,622109,Michael Moore,283,2951,2,2360.8
Assam,Guwahati,Women,Hoodies,61,406362,Owned,19-07-2023,1000,Jerry Curtis,M62,11 AM - 8 PM,10,Not Available,76118,12-04-2024,April,415933,Sandra Jones,277,1118,3,1341.6
Assam,Guwahati,Men,Pants,97,425563,Rented,15-04-2023,950,Sharon Barr,M21,9 AM - 8 PM,17,Not Available,22325,24-10-2024,October,299909,Sean Cox,348,1274,6,3057.6
Assam,Guwahati,Men,Skirts,26,417233,Rented,05-07-2023,950,Meagan Green,M6,11 AM - 8 PM,19,Available,16498,15-08-2024,August,429968,Stephen Grant,881,1813,8,5801.6
Assam,Guwahati,Kids,Jeans,88,414340,Rented,24-12-2023,1200,Tracy Thomas,M31,10 AM - 7 PM,3,Available,53901,05-04-2024,April,875300,Carolyn Lane,935,2170,7,6076
Assam,Guwahati,Women,Skirts,86,438508,Rented,06-01-2023,1200,James Taylor II,M7,10 AM - 9 PM,6,Available,76901,25-05-2024,May,535535,Jeffrey Kennedy,640,2123,2,1698.4
Assam,Guwahati,Women,Hoodies,18,422057,Owned,27-03-2022,1000,Joseph Moore,M18,11 AM - 8 PM,19,Available,34519,11-02-2024,February,813401,Randy Cole,405,654,3,784.8
Assam,Guwahati,Men,Tops,79,424089,Owned,24-11-2024,950,Dustin Preston,M62,11 AM - 8 PM,7,Not Available,29816,21-11-2024,November,916334,William Coleman,371,616,5,1232
Assam,Guwahati,Kids,Tops,89,413084,Owned,04-03-2024,1200,Jason Mccullough,M64,11 AM - 8 PM,10,Available,22381,07-01-2024,January,291409,Jennifer Porter,301,2632,5,5264
Assam,Guwahati,Kids,Shoes,94,400170,Owned,23-11-2021,1100,Luke Miller,M99,10 AM - 7 PM,10,Not Available,51334,17-08-2024,August,271385,Barry Roman,957,1021,3,1225.2
Assam,Guwahati,Kids,Skirts,17,405110,Rented,14-10-2024,950,Jessica Stewart,M41,9 AM - 8 PM,13,Available,40873,14-08-2024,August,479527,Thomas Young,744,1765,1,706
Assam,Guwahati,Men,T-shirts,52,434885,Rented,19-07-2023,950,Christopher Crosby,M38,9 AM - 8 PM,9,Available,70651,08-04-2024,April,292975,Mark Perez,738,2638,2,2110.4
Assam,Guwahati,Kids,Jackets,40,435264,Rented,07-10-2023,800,Colin Hester,M23,10 AM - 7 PM,3,Not Available,82748,19-05-2024,May,253871,Bonnie Smith,294,899,4,1438.4
Assam,Guwahati,Kids,Skirts,13,410234,Rented,11-02-2023,1300,Jenna Wheeler,M47,10 AM - 7 PM,17,Not Available,12364,31-08-2024,August,523140,Samuel Rodriguez,718,722,1,288.8
Assam,Guwahati,Men,Hoodies,27,424839,Rented,16-02-2020,1000,Gregory Carlson,M9,9 AM - 8 PM,11,Available,64976,13-11-2024,November,162071,Allen Parker,826,2850,2,2280
Assam,Guwahati,Kids,Shirts,34,402502,Owned,15-04-2020,1300,Juan Fitzpatrick,M40,10 AM - 7 PM,19,Not Available,37622,26-02-2024,February,379054,Tammy Mahoney,337,616,4,985.6
Assam,Guwahati,Kids,Shirts,82,439600,Owned,29-08-2023,1400,Thomas Reyes,M98,10 AM - 9 PM,10,Not Available,16595,04-05-2024,May,475774,Michael Olson,583,807,4,1291.2
Assam,Guwahati,Kids,Sweaters,39,429967,Owned,06-06-2023,1300,Edward Gross,M83,11 AM - 8 PM,12,Not Available,67375,21-02-2024,February,252380,Ashley Daniels,731,2716,8,8691.2
Assam,Guwahati,Men,Skirts,42,428200,Rented,06-07-2020,950,Joseph Taylor,M12,9 AM - 8 PM,8,Available,77230,23-01-2024,January,166241,Matthew Christian,992,623,8,1993.6
Assam,Guwahati,Kids,Jackets,66,439527,Owned,29-10-2023,1300,Emily Lynch,M35,11 AM - 8 PM,5,Not Available,83311,20-07-2024,July,120294,Paige Hale,771,2161,1,864.4
Assam,Guwahati,Men,Sweaters,46,419942,Owned,21-12-2023,1100,Alyssa Martin,M12,9 AM - 8 PM,14,Available,33833,16-01-2024,January,530500,Martha Robinson,969,672,4,1075.2
Assam,Guwahati,Kids,Tops,69,434783,Rented,04-09-2024,1100,Belinda Ward,M46,11 AM - 8 PM,11,Available,87823,27-11-2024,November,220513,Meagan Rice,662,2236,7,6260.8
Assam,Guwahati,Women,Skirts,1,402632,Owned,18-04-2022,1200,Wanda Moore,M48,10 AM - 9 PM,14,Not Available,89995,23-10-2024,October,619360,Peter Baldwin,777,1025,2,820
Assam,Guwahati,Women,Shoes,67,402272,Rented,22-12-2020,1100,Steven Robinson,M34,9 AM - 8 PM,13,Not Available,36458,06-11-2024,November,141550,Timothy Thomas,447,720,5,1440
Assam,Guwahati,Men,Hoodies,31,438261,Rented,05-08-2023,1000,Kimberly Santos,M7,9 AM - 8 PM,6,Not Available,92028,06-11-2024,November,676257,Jamie Gallegos,432,1149,8,3676.8
Assam,Guwahati,Women,Jackets,23,436311,Rented,29-01-2022,1200,Brad Moore,M68,9 AM - 8 PM,7,Not Available,50598,02-07-2024,July,875939,Karen Henderson,717,2749,8,8796.8
Assam,Guwahati,Kids,Jackets,23,410880,Rented,28-08-2023,1100,Deanna Martin,M13,11 AM - 8 PM,20,Not Available,49512,04-03-2024,March,994952,Fred Hughes,207,627,5,1254
Assam,Guwahati,Women,Tops,95,403615,Rented,29-12-2021,1000,Jonathon Burton,M3,11 AM - 8 PM,17,Available,37639,20-09-2024,September,129363,Brian Stephenson MD,703,2742,8,8774.4
Assam,Guwahati,Kids,Shirts,57,408195,Rented,13-09-2023,800,Matthew Russell,M68,10 AM - 9 PM,11,Available,70928,18-08-2024,August,700551,William Lopez,416,2611,4,4177.6
Assam,Guwahati,Men,Jackets,71,413066,Rented,08-10-2021,1400,Lori Smith,M2,9 AM - 8 PM,15,Available,10490,09-11-2024,November,278624,Karen Bauer,281,2830,5,5660
Assam,Guwahati,Kids,Shoes,95,427013,Owned,01-11-2021,1300,David Hall,M58,10 AM - 7 PM,6,Available,48747,23-10-2024,October,443338,Justin Williams,558,516,1,206.4
Assam,Guwahati,Kids,Jackets,58,433232,Owned,30-01-2024,1000,Marilyn Ramirez,M1,10 AM - 9 PM,19,Not Available,91347,08-06-2024,June,975090,Michael Ward,858,2194,3,2632.8
Assam,Guwahati,Women,Pants,12,410334,Rented,26-07-2024,800,Jerry Baird,M67,9 AM - 8 PM,6,Not Available,44698,19-11-2024,November,280797,John Barker,827,2192,7,6137.6
Assam,Guwahati,Women,Jackets,25,418093,Rented,12-05-2021,1400,Mr. Marcus Weaver,M18,10 AM - 9 PM,16,Available,74607,16-08-2024,August,904085,Connie Hayes,236,1731,4,2769.6
Assam,Guwahati,Women,Dresses,2,402427,Owned,17-03-2021,1200,William Thomas,M43,10 AM - 7 PM,19,Not Available,96568,02-12-2024,December,612413,Paula Watts,294,1527,5,3054
Assam,Guwahati,Kids,Dresses,68,400522,Rented,14-02-2021,1300,Stephen White,M15,11 AM - 8 PM,10,Not Available,66800,25-06-2024,June,953947,Albert White,587,2958,6,7099.2
Assam,Guwahati,Kids,Pants,81,404409,Owned,16-04-2022,1200,Ashley Clarke,M46,11 AM - 8 PM,16,Not Available,96553,28-10-2024,October,768023,Karen Perry,490,1678,3,2013.6
Assam,Guwahati,Women,Hoodies,93,433390,Rented,30-07-2024,1100,Jared Williams,M19,10 AM - 7 PM,14,Available,99710,13-09-2024,September,218320,Christopher Smith,363,2835,7,7938
Assam,Guwahati,Kids,Skirts,16,433165,Owned,12-04-2022,1400,Jason Roy,M76,11 AM - 8 PM,19,Available,51993,22-03-2024,March,639646,Gary Jacobs,315,1614,6,3873.6
